,Reviews,Rating,Company
478,"I have a growth on my foot. I've had 2 specialists now look at it and they both agree if I don't do anything to it then it's just going to keep getting worse and eventually need surgery. Because of the location, they would prefer not to operate as there is a chance of paralyzing my foot. They recommended a cream. It costs $200 for about a months supply. United Healthcare refuses to help pay for the cream. Last year I had to spend $3,000 on a hearing aid as again United Healthcare refused to help pay for it. So I ask, why do I have insurance? I pay for everything anyways. Most worthless company on the planet.",1,United Health Care
479,United Health Care has debt collection agencies calling me when my insurance was cancelled trying to collect on months unpaid. Now when I started my insurance with them I had to pay a month in advance to have coverage. This policy continued throughout my coverage. No if I hadn't paid a month in advance or payment crossed paths with their account receivables I would receive notices that my coverage would be discontinued. How am I in collections for November and December if my last payment was in September?,1,United Health Care
0,BC and BC PPO is accepted everywhere by all providers. There is never a question about coverage. Provider and insurance company resolve issues if any without input from the client. Hassle free and reliable.,5,BCBS Florida
1,"Insurance and Gen needs to be revamped. I had a hospital stay for five days - the bill was $57,000. My insurance cover the majority of it. My portion of the bill was 2500 but honestly, if I didn’t have insurance I don’t know what I would’ve done.",5,BCBS Florida
2,The coverage of my health plan is very good. It helps me pay very little when it comes to prescriptions for drugs that I take and also when I had to receive procedures like stent implants to save my life from further heart problems. They came through with flying colors. That is why I shall continue to have Blue Cross as my secondary health plan.,5,BCBS Florida
3,"This is a benefit that I retired from work with, fortunately. Good prescription coverage too. It's my secondary health care provider. As far as options, my options are I take what the union negotiated for us.",4,BCBS Florida
4,"I am able to use my Doctor, no problems getting an appointment. I have no deductible. Most of my prescription medications are very low cost. I have always been able to get the care that I need: specialists, tests, physical therapy. Going to the hospital was easy and not stressful. Low co-pays.",4,BCBS Florida
5,"Florida Blue has a LOUSY customer service team, useless customer service attitude, starting with Victor, Natalie and Olga, Olga's Extension is **. What a waste of space she is taking up at Florida Blue, Liar, incompetent and useless. What a shame these 3 are to the word customer service. Let's not leave behind Emily, she has no clue of what her job is, even though the notes are in the system. Hire better people. Robert **.",1,BCBS Florida
6,"Working for a provider, it is exhausting to call BCBs and spent 1-2+ hours on the phone to get BCBS to pay for services provided. Their newest tactic is to deny claims and say there is other insurance as primary, despite the fact that a patients auto claim or work comp claim had settled 4-5 years prior. I have witnessed this numerous times with numerous patients over the past 3 months. It is very difficult for the patient to get this updated short of having a old work comp carrier or auto carrier call BCBS to update. The hoops that BCBS makes patients and providers jump through is ridiculous. In addition their call center in India has POORLY trained personnel, they barely speak english and have no medical experience or knowledge.",1,BCBS Florida
7,"What is going on with Florida Blue, Blue Select? We upgraded to this plan after having Florida Blue HMO last year. Mistake! We now have even fewer providers, especially in our area. Half of the doctors our family used last year quit the plan, some in the mid-year, yet we cannot do the same. I contacted Florida Blue customer service for help finding a doctor and was given names one hour north and one hour south of me. That's ridiculous. There are numerous doctors right here in town and in the surrounding cities. Why do none of them take this plan (anymore)?",1,BCBS Florida
8,"I called Florida Blue several times, regarding issues logging into the web site. The automated system sent me to the wrong Dept several times. Each time I was transferred I was put on hold. This is not the first time I have had log in issues. I have changed my password and all that entails several times. One password worked for a period of time. Than I got an error code it could not find my information. This has happened after several calls in the past regarding this issues. One on seems to be able to figure out the issue, for 5 months. I am sick of paying for lousy service. I have talked to multiple people re set password multiple times, did many tech maneuvers on my computer, still can't sign into the web site. If you can get through the automated phone, maze customer service is incompetent.",1,BCBS Florida
9,None,1,BCBS Florida
10,Insurance is not like it was in the old days (80's and 90's). I guess doctors back then weren't getting sued enough. Premiums are ridiculous and so is the deductible. I am not impressed with the prescription options. I can get some of my prescriptions cheaper without using the insurance and with FAR less hassle. I do like the online web interface though. It is easy to use and somewhat helpful.,3,BCBS Florida
11,"I recently had a colonoscopy. After the procedure I was in a great deal of pain, I was bleeding and I could not pass the gas use during the colonoscopy. Borland Groover Clinic where the procedure was performed sent me home claim I would be fine. Twelve hours later I was close to death. My wife rushed me to the emergency room at Mayo Hospital in Jacksonville Fl. and they performed emergency surgery that saved my life. I spent 8 days in the hospital where there were times I didn't think I was going to make it. I now have a colostomy bag, a huge foot long scar wound from my groin to the bottom of my chest and hospital bills approaching $100,000. I will need further surgery and that means more bills. ",1,BCBS Florida
12,"The high deductible is just too much for someone to meet. I no longer go to the doctor unless I am really sick. It just way too high. You need to lower it. My deductible is $7500, that is totally outrageous.",3,BCBS Florida
13,Florida BCBS use to be a reputable health insurance until they started hiring third party companies like ASH to micromanage the benefits you pay premiums on which makes them crooks. I would highly recommend you find a true PPO that doesn't scam their clients to make them think they have PPO when they only pay to have it but dont really.,1,BCBS Florida
14,"The deductible is high, the cost is high, and you do not get many benefits for this Affordable Health Care plan. I would not recommend it to others. They offer different levels of plans, Bronze, Silver, and Gold, but I think there must be better coverage out there. I have not found it though.",2,BCBS Florida
15,"I received health care in Hialeah hospital (ER) for head trauma, what was my concern. Dr Jorge ** in charge to review the claim determined that the insurance will not covered the diagnose and treatment. Horrible.",1,BCBS Florida
16,"Around December 2018 BCBSFL processed my outstanding covered in network medical claim of $500 as medicare instead of my blue select of florida ppo policy. In result, claim was not paid and rejected to bill issuer and now bill is over 30 days due and will be sent to collection agency. I have called BCBSFL over a dozen times and spoken to two supervisors who assured me that the claim would be reprocessed. However as of today the claim shows that no department is handling it and is sitting stagnant. In the meantime, I am a cancer survivor and need to followup with several doctors but am reluctant to visit because I was told all claims will be sent to medicare and denied because of BCBSFL system glitch. In the meantime, I am making monthly payments for health insurance since October 2018 until present and have been been unable to use services.",1,BCBS Florida
17,"I Signed up for coverage ACA end Dec. 2018 to start Jan. 1st, 2019 paid premium stated online same day, also set up autopay for remainder of monthly premiums. Thought I was all set for Jan. 2019, now comes a letter dated Feb. 3rd, ""we have closed your coverage because we have not received your first full monthly payment?"" When I initially signed up I was stated one amount which they (Florida Blue) immediately withdrew from my account, now they say that was approximately $11 dollars less than the full amount??? Why would I pay an arbitrary amount of $10.79 less than the quoted premium, and why would they withdraw less than the full amount?? ",1,BCBS Florida
18,"I was hospitalized in May of 2017 for 7 days and was told by the hospital that my insurance (BCBS of FL) would not cover my bill because of an exclusionary waiver. After looking at my BCBS agreement, it was evident that they should cover the claim. I then hired an attorney (for several thousand dollars) and BCBS finally decided to make a one-time business decision to cover the total cost. Over the last year-and-a-half, I've been receiving bills and collections letters and when investigating they keep pushing the claim around or not covering it. ",1,BCBS Florida
19,"I'm already paying $210/month for my policy. It's the cheapest one with a very high deductible. I am stuck on a medication for the rest of my life and with the insurance deductible it costs me $200/month. I decided instead to use GoodRx coupons which I searched for on Google (only took me a couple of minutes). No membership fee, no signing up, it was just there. My meds were reduced to $100/month. Why am I paying for health insurance when my medicine is cheaper through free online coupons? Customer Service is terrible too. There's a reason why Blue Cross of Florida has 1 star. I hope too they lose business. I'm glad the government canceled the tax for those who don't buy a policy. I'm canceling mine.",1,BCBS Florida
20,"I initiated my Florida Blue PPO health insurance on November 1, 2018 after coming off of Cobra from my last job. In preparation for the search for new private market coverage my new policy I got many quotes from health insurance companies within a Florida including Florida Blue Cross Blue Shield. After several weeks of research and firm quotes, I finally decided to go with Florida Blue Select PPO based on a quoted monthly premium of $1522.59. I was charged this amount for November and December, 2018. Beginning on January 1, 2019, Florida Blue without any notice increased my premium basically $140 a month for a new monthly premium of $1663.26. This was done without any notification by mail or e-mail. ",1,BCBS Florida
21,"Tried to pay my premium for my 2018 Marketplace plan in December 2018. Florida Blue would not confirm my plan or accept payment. They said they were waiting for finalization from Healathcare.gov. Healthcare.gov said everything was A ok. This explanation plays like a broken record. Dozens of calls to FLblue, many with a Marketplace Rep, on the line/3/way. At least 15 case and reference numbers generated by FLblue, these bogus case numbers would change overnight unannounced to me, so when I called to check on the status of my case, FLblue would have no record of the reference number for my case.",1,BCBS Florida
22,"Paid full premium for 6 months, (nearly $1400 per month), after losing subsidy, didn't hear anything from them till going to our pharmacy, was told we didn't have insurance, they told me after calling I had not made a payment when I did... If you're shopping around, I would suggest going elsewhere - this was not a good way to do business after being with them quite awhile - going elsewhere...",1,BCBS Florida
23,"Aug. 13, 2018, my ACA premium tax credit for Sept. changed based on income documentation I submitted for 2017. However, my income drastically changed between 2017 and 2018. I appealed the decision in early September. Oct. 26th I got notice that that the August decision was overturned and, as instructed, requested that the reversal be retroactive to Sept. 1, 2018. I had also asked for it to be retroactive in my initial appeal. Until my insurance company (BCBS) gets word from American Health Marketplace that the tax credit is retroactive to September 1, there's an additional $600+ showing as owed for my September BCBS payment. BCBS has stopped my health coverage until the $600 is paid. If I had $600, I wouldn't be on food stamps and need the ACA tax credit.",1,BCBS Florida
24,"Florida Blue has been denying claims with medical records and also pretends they do not receive claims. Also, if a patient has a high deductible, they will process it no problem because the patient will have to pay. If Florida Blue denies claim even with notes and the patient has a PPO plan, the patient will be responsible for the full amount as well. ",1,BCBS Florida
25,"I called on September 29 to have BCBS stop my auto payment for October. I was told a bill would be mailed to me and if I didn't pay before November 15 my policy would automatically cancel which I wanted because I have new insurance. However on November the 2nd BCBS withdrew October and November premiums for a total of 1,900 dollars. I have gotten zero help from them to have this issue resolved.",1,BCBS Florida
26,"Even though I checked for doctors on my plan during enrollment, they all dropped my insurance come January effective date. Then after seeing 1 option for Pediatric orthopedics for my son 3X for the same issue with no benefit I tried to get a second opinion. Guess what? After calling 10 specialists in my area, no one accepts my insurance. My prescriptions are often a battle to get covered and I’m over it. Why is there only 1 option in FL? All the doctor offices say FL Blue is the worst for reimbursement. I don’t want them anymore!!!",1,BCBS Florida
27,"Under our Fl Blue policy my husband and I, both diabetics, are entitled to certain lab tests 4 times a year and one diabetic retinal exam, at no cost to us with $0 co-pay. The eye doctor says we owe a $75 co-pay and the lab makes us pay a co-pay (it goes on our credit card they made us give them at the lab) for the A1c test, lipid panel and urinalysis. Those 3 tests and eye exam are $0 co-pay under the Value Based Diabetic Program. Fl Blue keeps denying our reimbursement for services we had to pay after 3 bills and a debt collector calling, saying the eye doctor and lab aren't using the right codes for them to be the $0 co-pay to us. ",1,BCBS Florida
28,"I had no idea when I signed up for BCBS that I would be limited to the experience of Sanitas, the medical facility you must use if you sign up with BCBS in Miami. You cannot call your doctor’s office, all calls go through a call center (the primary language is not English), appointments must be made months in advance and last 10 minutes. You have to go to the doctor to get a referral and referrals take weeks (sometimes months), you cannot use CVS or any other drugstore - just Walgreens. You have to use their urgent care center which is poorly run and not at all convenient. ",1,BCBS Florida
29,On a weekly basis now I am getting calls from my Primary care Dr. stating my insurance company says I am not compliant and not doing their required test. Today I got a call that I had not picked up one of my medicines. That was a lie. I ordered it on a Monday and did not pick it up until Saturday. HELLO! Maybe I didn't need it Dumb buts. Where are all the attorneys who like to sue places. When insurance companies start controlling your life and what you have to take and test to do then that is not a good thing. Florida Blue is good but not the best. They do not offer anything when it comes to Vision or dental. Time to move on to another insurance company.,1,BCBS Florida
30,Horrible! Horrible! The most Horrible experience to talk and to deal with! Stay away from this one! The web page is back to the 90s! They need 3 days to fix your log in issues! They telling you that the plan they sold you is not a plan!!! It's just VMDH piece of nothing and doesn't accept by good doctors! You need to pay for everything yourself and still can't explain what for they charge you 650$ every month! If you are going out of Florida Nobody even wants to hear about this kind plan! And MARK my world nothing is gonna change!,1,BCBS Florida
31,Daughter went to Dentist first time in year. She has cavity but dentist can't do anything. Child too scared so sends to Specialists. Insurance refuses specialist charge because exam all ready done by other dentist. Have to wait six months for them to pay for her to have another exam to take care of tooth. So basically let my child tooth get bad before I do anything or pay for it myself. Why pay for insurance then.,1,BCBS Florida
32,"I had an issue with the marketplace, Florida Blue agents went above and beyond to help me solve the problem. They do listen to their customers. My experience was very positive. I had insurance with Florida Blue in 2017. I will be happy to do business with them again. I think overall their insurance had a good value. Thanks Florida Blue!",5,BCBS Florida
33,"So, I recently moved to FL and had to sign up for new insurance. In my home state, I was covered under Medicaid but as FL never expanded their Medicaid program, I fell into the coverage gap where I make too much, and too little at the same time -- a situation that many have found themselves in, in the state of Florida or any other states that chose not to expand. Therefore, I pay 265 a month which is technically more than I make since I am a full-time student. This plan has not been accepted anywhere I have tried to receive care. Their customer service is terrible, and there are major discrepancies between the care providers that will accept me according to the website, and then following through contacting these doctors -- low and behold, they do not accept MyBlue. On the website itself, I have been assigned a primary care doctor--but only a name and number are listed.",1,BCBS Florida
34,"I don't know where to begin, no one knows what they’re doing, I requested a simple claim information sent to be my mail and it's been over 2 months and have yet to receive anything. Called about 15 times and none of so their so called agents speak English, had to spell out every word and be their English teacher to communicate. Just horrible, they also lie to you to get you off the phone. Seems like Blue Cross enjoys making their customer's life miserable.",1,BCBS Florida
35,"This company is horrible. None speaks or understands English well and we get different answers every time we call. My husband was sent to emergency while we were out of state and had to stay in hospital for 5 days. Florida Blue will not cover anything. $58,000. They claim my husband was denied because the hospital did not notify them within 3 days of the accident. How were we to know this? We are appealing. Not sure where this will end up. Why are the self employed given such poor choices for health coverage?",1,BCBS Florida
36,I have had to call this company several times. On all 3 occasions I got transferred 5 times or more. They are too big for their own good and their agents are not empowered to solve simple and common account issues. What should take minutes takes hours or days.,1,BCBS Florida
37,"Takes forever to speak to someone who can't understand or even speak English. They changed my provider to someone 20 mile away-then when I called to complain and gave my current provider they told me no such person in system. Asked then, ""Who the hell have you been paying over the past year?"" They couldn't tell me. Took 20 min to find her and put me back to the provider I have been seeing for 5 years. Don't try going online to view your acct. What a joke.",1,BCBS Florida
38,I got this insurance through healthcare.gov. It has been totally useless the year that I have had. Thought I was getting insurance for help with cancer treatments and now have no help and thousands in bills.,1,BCBS Florida
39,"I had Florida Blue with my job. After leaving my job was offered cobra, my deductible of 5000 was paid. After being assured if I took the cobra my plan just carriers on and deductible was paid after paying 513.24 month I got EOB telling my deductible is not paid. They went back to see how much of the 5000 was from me and put 2500 deductible on me because my wife did not stay on plan. There was no notification of this change along with being told everything stays as is. This is very deceitful. I am a veteran and kept the insurance because deductible was paid for the year. I could of went to VA free if I was not lied to. Now I have paid 513.24 a month and have to pay my doctor bills on top of it. I could understand if my plan was a $2500 per person but it was not. It was $5000 before a dollar was paid for any bills between my wife and I.",1,BCBS Florida
40,Let me start by saying I work in the insurance industry. So generally I would like to think I know what I am doing to get my claims handled. I have had FL BCBS as my primary insurance since September of 2016. Recently in the last two months they started denying my claims on the basis that I have other insurance and they aren't my primary payer. This is absolutely RIDICULOUS. I thought a simple call to let them know this would fix the issue. But two months later and I am still fighting with them to pay my doctor for a preventative care visit that should be paid at 100%.,1,BCBS Florida
41,Now in YOUR enrollment you cannot trust this insurance. This insurance does not have reliable doctors and when you pay the bill for this insurance always charge more. They remember in past months when people placed the invoice in automatic payment and this company took out large amounts of money from the accounts... so I feel frustrated that I pay two months November and December now with the accounts of which is that they say that I have to pay again. WITH THIS INSURANCE YOU CANNOT TRUST ANY SERVICE THAT PRESENTS.,1,BCBS Florida
42,"I have not only paid my premium monthly but on time and in full whenever due. I have been with them since February of 2017. Since then I've had them take my money and cancel my policy, change my PCP without my knowledge and give me another PCP without my knowledge and when I found out about it and called to make an appointment that Dr. Doesn't see new patient for just under 2 years from now. Then when all that gets fixed, my pain management Dr sends me a bill stating from 04-17 till now 10-17 they have refused paying my Dr because the paperwork states my insurance was not available at those times. YET meanwhile, I'm still paying my premiums. How the hell is that legal for one and 2 we even have period that it's still being paid!",1,BCBS Florida
43,"The FL BCBS website is undoubtedly the worst site I have ever used. On the occasions I can actually access the site, it stops and I get the message that it is unresponsive. This has been going on for a year. I have called on several occasions and am told they are aware of the problem and ""working on it"". I have attempted to use the site from other servers, computers, and internet providers. Nothing works. Please investigate!!!",1,BCBS Florida
44,Buyer Beware. FL Blue deceptive and incompetent. I was approved in 11/9/2016 for both eyelid and brow surgery. Dr ** mother died. Appointment changed till 12/28/16. I was recovering from bad cold. Anesthesiologist suggest postponed till January. On 1/6/17 told not covered for brow surgery. No reason given. Normal procedure are approved for 90 day window.,1,BCBS Florida
45,"Last year I changed from FL BLUE PPO to an HMO as it was too costly for me. Since January 2017 I have been trying to get an appointment with the chosen primary Dr. Everytime I called appointments are for 2 months later. I changed Dr. in May for which I never received my new card. Now in late September I tried AGAIN to secure a new primary Dr, so that I can go in, as I have important health issues.",1,BCBS Florida
46,"I signed up for BCBS FL through healthcare.gov as there weren't any other options available to me. I paid the first month and signed up for autopay. I was never sent a notice via snail mail, e-mail or phone (though BCBS has all) but my insurance was canceled due to non-payment. I was notified by doctors who received a notice I was terminated (BCBS let THEM know but not me...). 3 hours later, I was re-instated with apologies for my inconvenience at their mistake. ",1,BCBS Florida
47,"I have Florida Blue HMO, I was put in a plan with a $7000 deductible. I pay full price when I go to the doctors, not copayment. It really sucks. Now I can't change till next year when the open enrollment is available again. I go to the doctor 2X/year. I will never make this deductible. My prescriptions are now $5 from $1. My advice is make sure that the person completely explains what all the health care terminology means & what it entails.",3,BCBS Florida
48,I signed up for Florida Blue though healthcare.gov and was happy with the service. I had an affordable payment for my son and I for good health coverage. A problem when my auto payment was stopped by Florida Blue and they subsequently kicked me out of my plan. I called and they agreed to reinstate me if I paid the 2-3 months that had lapsed from auto pay. I did pay them over $500 for the past months that they did not collect my payment through auto pay to reinstate my plan. I received a letter within a week stating that I was dropped form Florida Blue due to non-payment. The problem began when Florida Blue updated their system and accidentally kicked out everyone in auto pay. ,1,BCBS Florida
49,"This insurance was picked for me via the market place because my previous insurance Coventry One dropped out of Obama Care... The monthly premiums is definitely higher. I searched for a cheaper insurance but they were all off brand companies, I was afraid to trust them. So I kept FLORIDA BLUE HEALTH. Wednesday 8/2/2017 was my first time using the insurance. They picked the doctor from their FLORIDA BLUE CLINICS. I made an appt. Was surprised that the wait was not long at all. The staff and doctor were super nice. Went back for labs on 8/5/2017--the wait was less than an hour. The lab technician was super nice. ",5,BCBS Florida
50,"I had to sign up for the Affordable Healthcare Insurance. The only insurance available to me was Florida Blue. I signed for the health package and also created an autopay for the $813/month payment. After the first month, nothing was paid from my bank account. After numerous calls to Florida Blue, I was told over and over that the system was having issues and the amounts would be withdrawn the following month with no penalty or fees. When trying to visit a walk-in clinic, I found out my account was canceled two months prior.",1,BCBS Florida
51,"I had a Florida Blue plan through my employer (a health insurance agency ironically) and regretted every second of it. This plan totally screwed my affairs. I've had my medications denied - after verifying the formulary, my doctor wasn't covered and I ended up having to pay out of pocket even though he was a covered physician in their directory. If you like hidden deductibles, stopping your medication for a couple days each month, and stress - this plan is for you...",1,BCBS Florida
52,"I had Florida Blue through Healthcare Marketplace. Unfortunately my tax credit was removed for May & June because we are self employed & it took us a little longer to get our taxes turned in. I paid the ridiculous premium amount in May of nearly $1400 - thanks to help from a friend. I could not afford to do it again for June. Thankfully, Healthcare Marketplace reinstated our tax credit for June - I enrolled in a NEW policy which just so happened to be with Fla Blue & was same type of policy I had before. I called them & explained my situation. The woman was very nice & took my July premium payment & assured me it would be applied for July since it was a NEW enrollment from the Marketplace plus since I was appealing the tax credit being taken away that I had 3 months (now 2 months since June was over) to pay the June premium. She actually placed me on hold for a while so she could verify this information. ",1,BCBS Florida
53,"I have Florida Blue's premier PPO plan but I still cannot get through to a human being. Twice my insurance has been canceled through no fault of my own. The first time I send a payment that was about.14 cents too much. Florida Blue deposited the payment but canceled my insurance and it took me about 40 hours on the phone to get my insurance reinstated during which many of my prescriptions were unavailable. The second time they canceled my insurance was because I sent my payment in early. Again, they deposited the check but canceled my insurance.",1,BCBS Florida
54,"What A Mess At Blue Cross. At the end of October 2016 I turned 65 so I went on Medicare. Called to cancel just my part of the plan. The telephone operator cancelled me and my wife. She wouldn't reinstate just my wife. My wife had no medical coverage for Oct, Nov & Dec 2016. I applied for 2017 during open enrollment in Nov. 2016 for 2017. Paid every payment for 7 months. One month my wife has insurance. Next month no insurance. This is a nightmare. Now they are saying we owe money. I have every receipt for every premium for the last 7 months. No claims during that period. When will this nightmare end???",1,BCBS Florida
55,"Florida Blue has done nothing but drag me around the dirt and back through it again. They are so very unprofessional. I have had them for 3 years or more. Up until this last year they were great. This year Fl Blue has messed up my account since February all of which was their fault. They couldn't accept payments due to their system, customer service wasn't communicating with my case and much more ALL OF WHICH WAS THEIR FAULT. I tried to get to the bottom of it and pay my bill but every time they had messed things up. Finally when I fixed it they made me pay $250 for their mistake. I then canceled my account weeks ago and what happens... I get a call saying I haven't paid. NEVER GET FL BLUE OR USE MARKETPLACE.",1,BCBS Florida
56,First problem with this company is I have advised them of my email 5 times and yet nothing fixed or added so I can get the information I need about my account especially if anything changes. Second they feel they can debit any amount of money as they did yesterday without my knowledge. I didn't approve $441 when my monthly bill is supposed to be $276. It takes hours before you can get to a rep that never has any answers. Third they can't seem to get my address correct which is the one I signed up with. They are in violation of HIPA law sending my explanation of benefits to an address I had three years ago that they have in their system from when I had Blue Cross with my ex-husband. One policy has nothing to do with the other and the old address should have been taken out which I've called about three times told it was fixed to be lied to again. I can't even go on to view my bill because they haven't sent me a security code.,1,BCBS Florida
57,Called BCBS spoke to customer service & provided CPT CODES for a procedure. Was informed by BCBS representative procedure covered and responsible for $50 copay. Getting bills from doctor as stating non covered... BCBS states now that it is not covered in my policy. This BS with these Insurance Companies needs to stop. They increase our policy by HUGE AMOUNTS every year. BCBS needs to train people that work for them to give accurate information to clients of BCBS. I am tired of calling BCBS and receiving incorrect information. My husband & I started with BCBS Fl almost 6 yrs ago. Our policy was $500 month for both of us 6 years ago and is now $1300+ a month for both of us... This is BS. I have been on hold for 40 minutes with BCBS as I asked for the name of the person I spoke to previously that provided incorrect information.,1,BCBS Florida
58,"I have read through many of the review here and our story is very similar. They refuse coverage for various reasons and every time we contact them we either can't understand them or they say they will resolve the problem within ""X"" amount of days and nothing ever gets resolved. The situation just keeps getting worse and worse. They take our premium payment each month but refuse to cover our expenses. We just had a baby in Dec. 2016 and ever since then, everything with FL Blue has been a mess! I am so fed up with the amount of time and stress this has placed on our family! We need to group together and do something people!!",1,BCBS Florida
59,"I have been struggling with FL Blue customer service support dept to settle two claims for my children's wellness visits in Oct-Nov 2016 since Jan 2017 when I was notified by my provider that claims were not settled and if I could talk to FL Blue to help with settlement. Since then I contacted them 8 times without success. While the initial reasons for denial were fixed within one call, they kept dodging settling the claims. I have written proof from customer support dept about their lies and self-contradictions about how the case is being handled. I have finally filed complaints about my claims with state of FL. Will it help? Is it worth pursuing a lawsuit as they have repeatedly lied to me about the progress of the claims. I have lost all trust in them.",1,BCBS Florida
60,"I'm not one to complain, but I am so shocked at how this company operates. I have had FL Blue for years and everything was fine. Recently, I switched from freelancing to a job with benefits. Since my new job offers benefits I need to cancel my FL Blue plan. I called (simply seeking information about the cancellation process). The women on the line wouldn't even let me finish a sentence before interrupting me and telling me to call back during business hours. (I asked her what those hours were and she ""didn't know""). When I asked her name she hung up on me.",1,BCBS Florida
61,Paid premiums and my insurance was not active. Called over 10 times to fix the problem and customer service rep said I did not make a payment. I had to show my bank statement to prove that I paid all premiums due.. Management is a joke. I hope United Health and/or Aetna will come back to the individual health market...,1,BCBS Florida
62,"I can't imagine if I had to place a claim with this company as it has been 6 months and I have been dealing with numerous calls to keep my policy instated as they have constant problems receiving my payment and debiting my bank account, due to their auto pay system having issues. No one calls back and to get a supervisor on the phone is a miracle. As I have waiting on the phone for over an hour every time I call. No one seems to know what is going on and has no information to be provided. I am just trying to make a payment and keep my policy current.",1,BCBS Florida
63,"This insurance company is an absolute joke. My family member pays over $1000 a month on coverage and required knee injections as an alternative to surgery. She got the injections for years without an issue. All of a sudden Florida Blue decides to stop covering these medications altogether. Meanwhile, we never got a phone call. We didn't hear that anything was denied until WE called. Such poor customer service to not even let the customer know, on top of the fact that there is no reason this medication should be denied when it was paid for in the past. What is the point of paying insurance companies if they won't pay for what you NEED? Again, absolute joke of a company.",1,BCBS Florida
64,"My daughter has been on the phone with BCBS for two weeks or longer with no satisfaction. They should be ashamed of themselves. The bank sent electronic payments to them and they claim they never received. BCBS will not talk directly with the bank so the bank sent several faxed copies of the electronic transfer of payments. BCBS claimed they did not receive the fax, so my daughter went to the bank and got a copy of the payment and faxed it herself. They still claim it will be another 7 to 10 days to process the fax. Two electronic payments sent and they want to drop her insurance. Is this because she is ready to deliver my baby grandson. Shame on them and their no service customer service.",1,BCBS Florida
65,"I was sold this plan for the current year. I did check to see that my doctors were under the plan. Now I am in an emergency situation and find that they are NOT covered by this plan. And to make it worse, my 2 choices within 30 miles are planned parenthood. I live in an urban area. I pay around $500 a month and have terrible coverage. They are trying to blame the government for this. They cannot upgrade my insurance plan. So I am stuck for a year. Paying $500 a month. I will need to go to the walk in clinic and pay the absorbent fee there.",1,BCBS Florida
66,"I was fortunate enough to be picked up Florida Blue health insurance by my employment effective May 1, 2017. I called Florida Blue to cancel my mandatory individual out of pocket insurance on May 1, 2017, explaining that effective May 1 I was now covered under my employer which also was Florida Blue and to stop automatic withdrawals from my bank account and cancel the policy.",1,BCBS Florida
67,"Go online to this website and file a complaint with the state. It's not guaranteed, but it's one more step you can take. ** I decided to do this after never getting my overbilling issues taken care of by repeated calls to BCBS. So far, BCBS has not terminated me for nonpayment of bogus billing, but I can see it coming, based on what I have read here on this website. The phone agents say my account looks fine - I am paid up, and acknowledge the online billing is totally whack, and they assure me I won't be terminated for the bogus billing, but guess what, I don't feel reassured!!! I am getting the jump on this before they do. I have already received a one month overdue notice on bogus billing. I guess I have a couple more to go before they will terminate me for nonpayment of bogus bills. Wish me luck.",1,BCBS Florida
68,"I had contacted the Marketplace where they cancelled my insurance with BCBS for a April 1st effective date. After speaking with Florida BCBS, they disrespected, harassed and refused to cancel this policy stating Marketplace did not send them the application. After getting Marketplace and a BCBS rep on the phone, we had him read he notes and in the notes on March 14, 2017 it specifically stated cancel policy as of April 1st. Marketplace stated numerous time they submitted the escalated request but they continued to state they never received the notice.",1,BCBS Florida
69,"I've been told by healthcare providers that BlueCare is a nightmare. I'm wondering if the money I pay to Blue Cross is doing anything but upsetting the doctors. Also, I seem to be paying more in general for BlueCare as compared to straight Medicare. I would like someone to let me know. I was given a form from a doctor that had a list of medications on it that I was to research and find out what was covered. I didn't know the names of most of the drugs let alone the various dosages which are prescribed. I had a real struggle trying to get copay amounts from the Bluecare rep. She wanted the dosage to drugs that I had zero idea of what would be a normal dose. I had to struggle with the lady on the line to get her to give me examples of doses. Any response would be appreciated.",1,BCBS Florida
70,"Florida Blue has not sent me an invoice for the correct amount since January 2017 despite numerous phone calls, being on hold forever, transferred to different departments where nobody could solve the problem, and 2 visits in person to a local office to have this matter resolved. To top it off, they just debited my bank account $35,000 by charging me 80, yes eighty, times for my May premium!!! I will never do business with this company in the future.",1,BCBS Florida
71,"Once I had to actually start using my insurance, I have had nothing but problems. I had my daughter last year. I called to add her to my policy the day she was born. I should have waited. Part of the blame goes to the Marketplace, but most of the problems I have had I believe are firmly the fault of FL Blue. According to my Marketplace account she was officially on the policy, but FL Blue did not have any record of her. They don't tell you that in order to add a dependent they will be cancelling your policy and starting a new one. I tried to use my insurance for follow-up care after the delivery and kept getting it rejected. She had to be admitted to the NICU and then transferred to the NICU at the children's hospital about an hour away.",1,BCBS Florida
72,I am astounded by the amount of complaints against Florida Blue health insurance and so relieved I am not the only one dealing with it. What they are doing is illegal by accepting premium payments they agreed to and not insuring people with any coverage and making people look like criminals by not paying the doctors who perform their service. I have been dealing with a lot of the same issues that other people are having - premium amount is not the same as what I signed up for. Cancelling my plan because I did not pay my premium which I did. Cancelling my 5 year old daughter off because she MIGHT be eligible for KID Care which she is not nor did I sign her up for it. Denied claims for not being covered when told you were. Being registered under 2 plans when I did not sign up for 2 plans. ,1,BCBS Florida
